Beverage_ID,Beverage_Name,Category,Size,Hot_Cold,Ingredients,Milk_Type,Espresso_Shots,Syrup,Toppings,Sweetness_Level,Caffeine_mg,Calories,Sugar_g,Protein_g,Fat_g,Price_USD,Price_INR,Customer_Rating,Number_of_Orders,Popularity,Seasonal,Vegan,Vegetarian,Contains_Dairy,Contains_Nuts,Gluten_Free,Recommended_With,Best_Time,Flavor_Profile,Temperature,Country_Availability
SB00545,Vanilla Espresso,Espresso,Tall,Cold,"A handcrafted Vanilla Espresso prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Coconut,4,Caramel,None,Medium,210,206,33,14.1,17.2,4.26,362.1,4.9,4442,Low,No,Yes,Yes,No,Yes,No,Cheesecake,Afternoon,Fruity,Cold,India
SB00546,Vanilla Mocha,Mocha,Grande,Hot,"A handcrafted Vanilla Mocha prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Coconut,4,Vanilla,Chocolate Shavings,High,274,530,6,0.8,11.4,2.5,212.5,3.9,14852,Medium,Yes,No,Yes,Yes,No,No,Cookie,Afternoon,Nutty,Hot,Global
SB00547,Classic Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Classic Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Skim,1,Caramel,Chocolate Shavings,High,292,185,32,14.4,7.8,5.57,473.45,3.8,22810,Medium,Yes,Yes,Yes,Yes,No,Yes,Croissant,Afternoon,Fruity,Hot,USA
SB00548,Hazelnut Espresso,Espresso,Venti,Hot,"A handcrafted Hazelnut Espresso prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Coconut,4,Hazelnut,Whipped Cream,High,268,259,34,1.6,15.3,7.08,601.8,4.1,37002,High,No,Yes,Yes,Yes,Yes,No,Croissant,Afternoon,Bold,Hot,Canada
SB00549,Caramel Americano,Americano,Grande,Hot,"A handcrafted Caramel Americano prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Whole,1,Caramel,Caramel Drizzle,Low,20,314,9,18.9,11.4,4.48,380.8,3.6,2925,Low,No,No,Yes,No,No,No,Cookie,Evening,Fruity,Hot,USA
SB00550,Mango Flat White,Flat White,Venti,Cold,"A handcrafted Mango Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Coconut,2,Toffee Nut,None,Medium,197,507,64,8.2,12.5,5.15,437.75,4.7,32080,High,No,Yes,Yes,Yes,No,No,Cookie,Evening,Fruity,Cold,Canada
SB00551,Mango Mocha,Mocha,Venti,Hot,"A handcrafted Mango Mocha prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Coconut,4,Classic,Caramel Drizzle,High,96,52,14,16.4,11.9,3.17,269.45,3.7,17063,Medium,Yes,Yes,Yes,Yes,No,No,Croissant,Evening,Fruity,Hot,India
SB00552,Java Chip Mocha,Mocha,Grande,Hot,"A handcrafted Java Chip Mocha prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Oat,2,Classic,Whipped Cream,Medium,91,355,33,16.3,19.8,5.37,456.45,4.3,3882,Low,No,Yes,Yes,No,No,Yes,Croissant,Evening,Fruity,Hot,Japan
SB00553,Chai Tea,Tea,Grande,Hot,"A handcrafted Chai Tea prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Almond,2,Caramel,Caramel Drizzle,High,53,561,37,10.9,14.1,4.88,414.8,5.0,35434,High,Yes,Yes,Yes,No,Yes,Yes,Croissant,Afternoon,Sweet,Hot,Global
SB00554,White Mocha Frappuccino,Frappuccino,Grande,Cold,"A handcrafted White Mocha Frappuccino prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Skim,4,None,Caramel Drizzle,Low,37,327,10,10.7,11.7,7.92,673.2,4.3,22263,Medium,Yes,No,Yes,Yes,No,Yes,Sandwich,Afternoon,Nutty,Cold,Global
SB00555,Vanilla Flat White,Flat White,Tall,Hot,"A handcrafted Vanilla Flat White prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Skim,3,Hazelnut,Caramel Drizzle,High,27,420,35,0.4,24.6,6.85,582.25,4.4,12623,Medium,No,No,Yes,No,Yes,No,Croissant,Morning,Creamy,Hot,Canada
SB00556,Strawberry Frappuccino,Frappuccino,Grande,Cold,"A handcrafted Strawberry Frappuccino prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Skim,1,Vanilla,Caramel Drizzle,Low,269,585,27,11.5,14.5,3.63,308.55,3.6,26633,High,No,No,Yes,No,Yes,No,Croissant,Morning,Sweet,Cold,Global
SB00557,Mocha Espresso,Espresso,Venti,Hot,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Coconut,0,Vanilla,Chocolate Shavings,High,296,408,42,17.2,23.3,6.99,594.15,4.6,42708,Very High,No,No,Yes,No,Yes,No,Sandwich,Morning,Sweet,Hot,Global
SB00558,Caramel Latte,Latte,Venti,Cold,"A handcrafted Caramel Latte prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Soy,3,Hazelnut,Chocolate Shavings,Low,212,491,40,18.7,6.7,5.46,464.1,4.4,24916,Medium,No,Yes,Yes,Yes,Yes,No,Cookie,Evening,Creamy,Cold,India
SB00559,Mango Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Mango Frappuccino prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Almond,4,Toffee Nut,Caramel Drizzle,High,214,114,6,12.4,23.8,7.28,618.8,4.1,47513,Very High,No,Yes,Yes,No,No,No,Sandwich,Evening,Sweet,Cold,UK
SB00560,Classic Mocha,Mocha,Grande,Cold,"A handcrafted Classic Mocha prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Whole,0,Hazelnut,None,Low,95,638,34,7.2,0.1,3.6,306.0,3.9,9528,Low,No,No,Yes,No,No,Yes,Blueberry Muffin,Evening,Sweet,Cold,India
SB00561,Strawberry Macchiato,Macchiato,Grande,Hot,"A handcrafted Strawberry Macchiato prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Almond,2,Toffee Nut,Caramel Drizzle,Medium,298,614,42,4.0,2.9,2.58,219.3,4.4,2069,Low,Yes,No,Yes,No,Yes,No,Cookie,Afternoon,Nutty,Hot,USA
SB00562,Classic Macchiato,Macchiato,Grande,Hot,"A handcrafted Classic Macchiato prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Whole,2,Caramel,Whipped Cream,Low,271,592,28,14.4,2.9,5.5,467.5,4.7,38599,High,Yes,Yes,Yes,Yes,Yes,Yes,Cheesecake,Morning,Nutty,Hot,Japan
SB00563,White Mocha Macchiato,Macchiato,Tall,Cold,"A handcrafted White Mocha Macchiato prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Whole,1,Toffee Nut,None,Medium,123,527,61,3.5,20.3,6.84,581.4,4.1,680,Low,No,No,Yes,No,No,Yes,Cookie,Morning,Fruity,Cold,Canada
SB00564,Strawberry Flat White,Flat White,Venti,Hot,"A handcrafted Strawberry Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Skim,4,Classic,Whipped Cream,Medium,146,546,22,14.1,11.5,7.96,676.6,4.4,45115,Very High,Yes,No,Yes,No,No,No,Cheesecake,Morning,Fruity,Hot,Canada
SB00565,Mocha Mocha,Mocha,Tall,Cold,"A handcrafted Mocha Mocha prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Skim,3,Vanilla,Chocolate Shavings,Medium,199,400,26,3.5,25.4,3.32,282.2,3.7,777,Low,No,No,Yes,No,No,Yes,Cheesecake,Evening,Chocolatey,Cold,Canada
SB00566,Vanilla Latte,Latte,Tall,Hot,"A handcrafted Vanilla Latte prepared with premium Starbucks-style coffee or tea, skim milk, toffee nut syrup and carefully balanced flavors.",Oat,1,Hazelnut,Chocolate Shavings,Medium,107,176,21,19.6,13.6,6.5,552.5,4.6,9524,Low,No,No,Yes,No,Yes,No,Blueberry Muffin,Afternoon,Sweet,Hot,Global
SB00567,Hazelnut Americano,Americano,Grande,Cold,"A handcrafted Hazelnut Americano prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Oat,0,Caramel,Chocolate Shavings,Medium,279,452,30,12.5,20.3,6.98,593.3,4.4,25520,High,Yes,Yes,Yes,No,Yes,Yes,Cheesecake,Evening,Creamy,Cold,Global
SB00568,Strawberry Refresher,Refresher,Venti,Cold,"A handcrafted Strawberry Refresher prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Soy,4,Hazelnut,None,Low,235,162,38,10.5,17.4,3.32,282.2,4.5,24154,Medium,Yes,No,Yes,No,No,No,Sandwich,Morning,Fruity,Cold,Japan
SB00569,Strawberry Mocha,Mocha,Venti,Cold,"A handcrafted Strawberry Mocha prepared with premium Starbucks-style coffee or tea, coconut milk, caramel syrup and carefully balanced flavors.",Soy,2,None,None,Low,145,421,70,3.9,28.7,7.9,671.5,4.8,8285,Low,No,Yes,Yes,No,Yes,No,Cookie,Morning,Nutty,Cold,UK
SB00570,Classic Refresher,Refresher,Grande,Cold,"A handcrafted Classic Refresher prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Almond,0,Vanilla,None,Low,86,94,20,18.2,17.1,8.04,683.4,4.0,45001,Very High,Yes,No,Yes,No,No,Yes,Cheesecake,Evening,Bold,Cold,UK
SB00571,Mango Flat White,Flat White,Tall,Cold,"A handcrafted Mango Flat White prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Whole,1,Caramel,None,Low,2,79,25,10.0,14.6,6.54,555.9,4.2,36213,High,Yes,Yes,Yes,No,Yes,No,Sandwich,Afternoon,Chocolatey,Cold,USA
SB00572,Strawberry Frappuccino,Frappuccino,Grande,Cold,"A handcrafted Strawberry Frappuccino prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Whole,1,None,None,High,245,418,7,2.9,13.9,7.83,665.55,4.5,529,Low,Yes,Yes,Yes,Yes,Yes,Yes,Blueberry Muffin,Afternoon,Nutty,Cold,Japan
SB00573,Mango Macchiato,Macchiato,Tall,Hot,"A handcrafted Mango Macchiato prepared with premium Starbucks-style coffee or tea, almond milk, none syrup and carefully balanced flavors.",Oat,3,None,Chocolate Shavings,Low,73,430,33,10.8,0.1,7.46,634.1,3.7,49478,Very High,Yes,No,Yes,Yes,No,Yes,Blueberry Muffin,Afternoon,Creamy,Hot,Global
SB00574,Mocha Refresher,Refresher,Venti,Cold,"A handcrafted Mocha Refresher prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Oat,1,None,Whipped Cream,Medium,258,297,26,6.4,25.6,8.18,695.3,4.8,44415,Very High,Yes,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Morning,Bold,Cold,Global
SB00575,Classic Tea,Tea,Grande,Cold,"A handcrafted Classic Tea prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Coconut,0,Caramel,Chocolate Shavings,Medium,296,142,48,13.1,9.9,4.0,340.0,4.2,46215,Very High,No,No,Yes,No,Yes,No,Sandwich,Evening,Creamy,Cold,USA
SB00576,Hazelnut Refresher,Refresher,Grande,Cold,"A handcrafted Hazelnut Refresher prepared with premium Starbucks-style coffee or tea, whole milk, classic syrup and carefully balanced flavors.",Oat,2,Hazelnut,Caramel Drizzle,Low,27,153,4,2.9,20.7,6.45,548.25,4.7,41506,Very High,No,No,Yes,Yes,No,Yes,Cheesecake,Morning,Sweet,Cold,Japan
SB00577,Strawberry Tea,Tea,Venti,Hot,"A handcrafted Strawberry Tea prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Oat,3,Vanilla,Chocolate Shavings,High,14,642,55,13.0,29.5,5.07,430.95,4.4,9130,Low,Yes,Yes,Yes,Yes,Yes,No,Croissant,Evening,Creamy,Hot,India
SB00578,Classic Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Classic Frappuccino prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Skim,4,Caramel,Caramel Drizzle,High,133,180,33,19.4,14.5,8.46,719.1,3.6,11905,Medium,No,Yes,Yes,Yes,No,Yes,Cookie,Afternoon,Nutty,Cold,India
SB00579,Hazelnut Flat White,Flat White,Tall,Hot,"A handcrafted Hazelnut Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Oat,3,Toffee Nut,Caramel Drizzle,Low,277,583,21,0.1,11.1,8.39,713.15,4.5,33155,High,Yes,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Morning,Sweet,Hot,India
SB00580,Classic Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Classic Frappuccino prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Soy,3,Hazelnut,None,High,18,264,31,7.3,4.2,6.23,529.55,3.8,27393,High,Yes,No,Yes,Yes,Yes,Yes,Cheesecake,Morning,Creamy,Cold,Global
SB00581,Caramel Tea,Tea,Tall,Hot,"A handcrafted Caramel Tea prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Soy,1,None,Chocolate Shavings,Medium,50,48,5,5.1,28.0,5.95,505.75,4.9,23511,Medium,Yes,No,Yes,No,No,No,Sandwich,Afternoon,Chocolatey,Hot,India
SB00582,Java Chip Espresso,Espresso,Grande,Hot,"A handcrafted Java Chip Espresso prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Skim,1,None,Caramel Drizzle,High,33,218,10,9.9,17.0,3.06,260.1,4.5,19793,Medium,Yes,No,Yes,No,Yes,Yes,Cookie,Morning,Creamy,Hot,Japan
SB00583,Java Chip Americano,Americano,Tall,Hot,"A handcrafted Java Chip Americano prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Soy,2,Caramel,Chocolate Shavings,Low,53,541,52,14.4,9.1,5.3,450.5,4.4,13288,Medium,No,Yes,Yes,Yes,No,No,Cheesecake,Morning,Sweet,Hot,Global
SB00584,Vanilla Americano,Americano,Grande,Hot,"A handcrafted Vanilla Americano prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Soy,3,Classic,Chocolate Shavings,Medium,173,454,5,1.3,20.4,5.6,476.0,3.8,48816,Very High,Yes,No,Yes,No,Yes,Yes,Sandwich,Afternoon,Bold,Hot,UK
SB00585,Classic Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Classic Cold Brew prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Coconut,2,Hazelnut,Caramel Drizzle,Low,112,486,68,3.6,6.9,3.41,289.85,4.6,42386,Very High,Yes,No,Yes,No,Yes,No,Blueberry Muffin,Afternoon,Bold,Cold,USA
SB00586,Java Chip Refresher,Refresher,Tall,Cold,"A handcrafted Java Chip Refresher prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Whole,1,Vanilla,None,High,47,133,21,2.6,4.2,4.67,396.95,4.2,9117,Low,No,No,Yes,No,Yes,No,Croissant,Afternoon,Bold,Cold,USA
SB00587,Java Chip Macchiato,Macchiato,Tall,Hot,"A handcrafted Java Chip Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Soy,4,Hazelnut,Whipped Cream,Low,13,281,14,1.1,16.4,4.19,356.15,4.8,33634,High,No,Yes,Yes,Yes,Yes,Yes,Blueberry Muffin,Afternoon,Creamy,Hot,UK
SB00588,White Mocha Flat White,Flat White,Grande,Hot,"A handcrafted White Mocha Flat White prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Coconut,4,Vanilla,Whipped Cream,High,39,226,50,17.7,8.6,4.04,343.4,3.6,48643,Very High,Yes,No,Yes,No,No,No,Blueberry Muffin,Morning,Creamy,Hot,Japan
SB00589,Chai Espresso,Espresso,Venti,Cold,"A handcrafted Chai Espresso prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Coconut,2,Caramel,Caramel Drizzle,Low,80,229,26,20.0,4.8,3.63,308.55,4.4,1685,Low,Yes,No,Yes,Yes,Yes,Yes,Sandwich,Evening,Chocolatey,Cold,India
SB00590,Strawberry Refresher,Refresher,Tall,Cold,"A handcrafted Strawberry Refresher prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Whole,4,Classic,Caramel Drizzle,Low,106,631,20,18.4,9.6,7.39,628.15,5.0,19006,Medium,Yes,Yes,Yes,Yes,No,Yes,Sandwich,Afternoon,Creamy,Cold,UK
SB00591,Chai Tea,Tea,Tall,Hot,"A handcrafted Chai Tea prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Soy,4,Toffee Nut,Chocolate Shavings,Medium,72,317,66,19.2,8.9,7.79,662.15,3.7,19396,Medium,Yes,Yes,Yes,No,No,Yes,Blueberry Muffin,Afternoon,Bold,Hot,Japan
SB00592,Mocha Tea,Tea,Grande,Hot,"A handcrafted Mocha Tea prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Whole,1,Toffee Nut,Whipped Cream,High,37,320,35,18.1,10.3,7.11,604.35,4.4,43381,Very High,Yes,Yes,Yes,No,No,Yes,Croissant,Evening,Bold,Hot,Japan
SB00593,Chai Refresher,Refresher,Venti,Cold,"A handcrafted Chai Refresher prepared with premium Starbucks-style coffee or tea, almond milk, none syrup and carefully balanced flavors.",Oat,1,None,Caramel Drizzle,High,174,567,55,7.0,16.3,5.83,495.55,4.2,22214,Medium,Yes,Yes,Yes,No,Yes,No,Cheesecake,Afternoon,Fruity,Cold,UK
SB00594,Hazelnut Cold Brew,Cold Brew,Venti,Cold,"A handcrafted Hazelnut Cold Brew prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Coconut,3,None,Whipped Cream,Medium,75,100,21,3.6,2.4,3.03,257.55,4.1,6977,Low,Yes,No,Yes,Yes,Yes,No,Cheesecake,Afternoon,Fruity,Cold,USA
SB00595,Hazelnut Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Hazelnut Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, classic syrup and carefully balanced flavors.",Oat,4,Caramel,Caramel Drizzle,Low,10,509,10,0.3,13.8,6.88,584.8,4.2,30639,High,No,Yes,Yes,No,No,Yes,Cheesecake,Afternoon,Bold,Cold,India
SB00596,Mocha Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Mocha Frappuccino prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Coconut,3,Toffee Nut,None,High,47,151,34,14.2,11.9,4.54,385.9,3.7,35940,High,Yes,Yes,Yes,Yes,Yes,No,Sandwich,Morning,Sweet,Cold,Japan
SB00597,Classic Macchiato,Macchiato,Venti,Hot,"A handcrafted Classic Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Oat,3,Caramel,Chocolate Shavings,Medium,283,540,55,12.5,19.2,6.48,550.8,4.9,1499,Low,Yes,Yes,Yes,No,No,No,Croissant,Afternoon,Fruity,Hot,India
SB00598,Hazelnut Refresher,Refresher,Grande,Cold,"A handcrafted Hazelnut Refresher prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Oat,3,Caramel,Whipped Cream,Medium,164,333,2,7.2,12.2,3.67,311.95,4.2,44208,Very High,No,Yes,Yes,No,No,No,Blueberry Muffin,Afternoon,Sweet,Cold,UK
SB00599,Java Chip Espresso,Espresso,Venti,Hot,"A handcrafted Java Chip Espresso prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Skim,4,Toffee Nut,Whipped Cream,Low,122,142,38,17.2,19.8,5.47,464.95,4.8,47900,Very High,No,No,Yes,Yes,Yes,No,Sandwich,Evening,Chocolatey,Hot,Canada
SB00600,Vanilla Cappuccino,Cappuccino,Venti,Cold,"A handcrafted Vanilla Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Coconut,1,Hazelnut,Caramel Drizzle,Low,247,617,22,9.9,9.2,6.4,544.0,3.7,34503,High,Yes,No,Yes,No,Yes,No,Cheesecake,Evening,Fruity,Cold,India
SB00601,Mocha Refresher,Refresher,Venti,Cold,"A handcrafted Mocha Refresher prepared with premium Starbucks-style coffee or tea, skim milk, none syrup and carefully balanced flavors.",Coconut,4,Vanilla,Whipped Cream,Low,196,280,14,18.2,22.1,8.48,720.8,3.8,24814,Medium,Yes,Yes,Yes,Yes,No,Yes,Cookie,Evening,Bold,Cold,India
SB00602,Mocha Espresso,Espresso,Tall,Hot,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Soy,0,Vanilla,None,Low,285,350,34,9.9,17.8,8.25,701.25,3.7,33590,High,Yes,Yes,Yes,No,No,Yes,Blueberry Muffin,Evening,Fruity,Hot,Japan
SB00603,Mocha Tea,Tea,Tall,Cold,"A handcrafted Mocha Tea prepared with premium Starbucks-style coffee or tea, soy milk, none syrup and carefully balanced flavors.",Soy,3,Toffee Nut,Caramel Drizzle,Medium,84,511,28,2.4,3.5,5.1,433.5,3.7,22990,Medium,Yes,No,Yes,Yes,Yes,No,Croissant,Afternoon,Creamy,Cold,India
SB00604,Caramel Mocha,Mocha,Tall,Cold,"A handcrafted Caramel Mocha prepared with premium Starbucks-style coffee or tea, soy milk, hazelnut syrup and carefully balanced flavors.",Oat,1,Caramel,Chocolate Shavings,High,181,208,1,15.6,7.0,4.46,379.1,4.3,13109,Medium,Yes,No,Yes,No,No,Yes,Sandwich,Evening,Bold,Cold,Canada
SB00605,Java Chip Cappuccino,Cappuccino,Grande,Cold,"A handcrafted Java Chip Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Whole,2,Caramel,None,High,152,445,31,19.2,18.4,3.56,302.6,4.2,38510,High,No,No,Yes,Yes,No,No,Cookie,Evening,Fruity,Cold,UK
SB00606,Hazelnut Americano,Americano,Grande,Cold,"A handcrafted Hazelnut Americano prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Oat,4,Caramel,Caramel Drizzle,High,222,379,44,17.9,27.1,6.83,580.55,4.7,9098,Low,No,No,Yes,Yes,Yes,No,Cheesecake,Morning,Sweet,Cold,UK
SB00607,Mocha Flat White,Flat White,Venti,Cold,"A handcrafted Mocha Flat White prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Soy,0,Caramel,Caramel Drizzle,Low,196,172,43,11.2,30.0,7.89,670.65,4.0,41971,Very High,No,Yes,Yes,Yes,Yes,No,Cookie,Evening,Chocolatey,Cold,UK
